"","study",".id",".g",".g_se","condition_arm1","condition_arm2","country_origin","income","multi_arm1","multi_arm2","year","time_weeks","time","format","format_details","n_sessions_arm1","country","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","rob","notes","full_ref","culture"
"186","Mulkens, 2001","Mulkens_2001_msd_BRC_post_NA_self-report_otherpsy_wlc_NA_NA",1.34652838986321,0.438110758039526,"Other psy","wlc","Netherlands","H",NA,NA,2001,6,"post","ind","ind",6,"Europe","adul",NA,0.774,"com","sad","adul",0,NA,"Mulkens, S., Bögels, S. M., de Jong, P. J., & Louwers, J. (2001). Fear of blushing: effects of task concentration training versus exposure in vivo on fear and physiology. J Anxiety Disord, 15(5), 413-432. https://doi.org/10.1016/s0887-6185(01)00073-1 ","A - Western"
"187","Mulkens, 2001","Mulkens_2001_msd_BTS-Q_post_NA_self-report_otherpsy_wlc_NA_NA",0.660747557546267,0.404616240419662,"Other psy","wlc","Netherlands","H",NA,NA,2001,6,"post","ind","ind",6,"Europe","adul",NA,0.774,"com","sad","adul",0,NA,"Mulkens, S., Bögels, S. M., de Jong, P. J., & Louwers, J. (2001). Fear of blushing: effects of task concentration training versus exposure in vivo on fear and physiology. J Anxiety Disord, 15(5), 413-432. https://doi.org/10.1016/s0887-6185(01)00073-1 ","A - Western"
"188","Newman, 1994","Newman_1994_msd_SADS_post_NA_self-report_Exposure_wlc_NA_NA",0.319809590868014,0.387770442122526,"Exposure","wlc","USA","H",NA,NA,1994,10,"post","grp","grp",8,"North America","adul",46.57,0.5,"com","sad","adul",0,NA,"Newman, M. G., Hofmann, S. G., Trabert, W., Roth, W. T., & Taylor, C. B. (1994). Does behavioral treatment of social phobia lead to cognitive changes? Behav Ther, 25(3), 503-517. https://doi.org/https://doi.org/10.1016/S0005-7894(05)80160-1 ","A - Western"
"189","Newman, 1994","Newman_1994_msd_PRCS_post_NA_self-report_Exposure_wlc_NA_NA",0.981573353400728,0.375290849046818,"Exposure","wlc","USA","H",NA,NA,1994,10,"post","grp","grp",8,"North America","adul",46.57,0.5,"com","sad","adul",0,NA,"Newman, M. G., Hofmann, S. G., Trabert, W., Roth, W. T., & Taylor, C. B. (1994). Does behavioral treatment of social phobia lead to cognitive changes? Behav Ther, 25(3), 503-517. https://doi.org/https://doi.org/10.1016/S0005-7894(05)80160-1 ","A - Western"
"190","Newman, 1994","Newman_1994_msd_STAIstate_post_NA_self-report_Exposure_wlc_NA_NA",0.508353141134954,0.372126623406751,"Exposure","wlc","USA","H",NA,NA,1994,10,"post","grp","grp",8,"North America","adul",46.57,0.5,"com","sad","adul",0,NA,"Newman, M. G., Hofmann, S. G., Trabert, W., Roth, W. T., & Taylor, C. B. (1994). Does behavioral treatment of social phobia lead to cognitive changes? Behav Ther, 25(3), 503-517. https://doi.org/https://doi.org/10.1016/S0005-7894(05)80160-1 ","A - Western"
"191","Newman, 1994","Newman_1994_msd_STAItrait_post_NA_self-report_Exposure_wlc_NA_NA",0.730820304796771,0.398585230769981,"Exposure","wlc","USA","H",NA,NA,1994,10,"post","grp","grp",8,"North America","adul",46.57,0.5,"com","sad","adul",0,NA,"Newman, M. G., Hofmann, S. G., Trabert, W., Roth, W. T., & Taylor, C. B. (1994). Does behavioral treatment of social phobia lead to cognitive changes? Behav Ther, 25(3), 503-517. https://doi.org/https://doi.org/10.1016/S0005-7894(05)80160-1 ","A - Western"
"192","Newman, 1994","Newman_1994_msd_SPAI_post_NA_self-report_Exposure_wlc_NA_NA",0.71620445366976,0.400127503920427,"Exposure","wlc","USA","H",NA,NA,1994,10,"post","grp","grp",8,"North America","adul",46.57,0.5,"com","sad","adul",0,NA,"Newman, M. G., Hofmann, S. G., Trabert, W., Roth, W. T., & Taylor, C. B. (1994). Does behavioral treatment of social phobia lead to cognitive changes? Behav Ther, 25(3), 503-517. https://doi.org/https://doi.org/10.1016/S0005-7894(05)80160-1 ","A - Western"
"193","Nilsson, 2012","Nilsson_2012_msd_FNE_post_NA_self-report_otherpsy_otherctr_NA_NA",1.10357151874761,0.57908810328425,"Other psy","other ctr","Sweden","H",NA,NA,2012,1,"post","ind","ind",1,"Europe","adul",33.5,0.43,"com","sad","adul",0,NA,"Nilsson, J. E., Lundh, L. G., & Viborg, G. (2012). Imagery rescripting of early memories in social anxiety disorder: an experimental study. Behav Res Ther, 50(6), 387-392. https://doi.org/10.1016/j.brat.2012.03.004 ","A - Western"
"194","Nilsson, 2012","Nilsson_2012_msd_SIAS_post_NA_self-report_otherpsy_otherctr_NA_NA",0.590744789673202,0.547663538166494,"Other psy","other ctr","Sweden","H",NA,NA,2012,1,"post","ind","ind",1,"Europe","adul",33.5,0.43,"com","sad","adul",0,NA,"Nilsson, J. E., Lundh, L. G., & Viborg, G. (2012). Imagery rescripting of early memories in social anxiety disorder: an experimental study. Behav Res Ther, 50(6), 387-392. https://doi.org/10.1016/j.brat.2012.03.004 ","A - Western"
"195","Olivares-Olivares, 2016","Olivares-Olivares_2016_msd_PRCS_post_NA_self-report_cbt_wlc_cbt_wlc",4.20532192725452,0.466843853005627,"cbt","wlc","Spain","H","cbt","wlc",2016,12,"post","grp","grp",12,"Europe","yadul",19.9,0.626,"com","sad","stud/oth",0,NA,"Olivares-Olivares, P. J., Olivares, J., Macia, D., Macia, A., & Montesinos, L. (2016). Community versus clinical cognitive-behavioral intervention in young-adult Spanish population with generalized social phobia. Terapia psicologica, 34(1), 23‐30. https://doi.org/10.4067/S0718-48082016000100003 ","A - Western"
"196","Olivares-Olivares, 2016","Olivares-Olivares_2016_msd_PRCS_post_NA_self-report_otherpsy_wlc_otherpsy_wlc",3.64298768384149,0.420956694715432,"Other psy","wlc","Spain","H","other psy","wlc",2016,12,"post","Mixed/oth","ind + grp",26,"Europe","yadul",19.9,0.626,"com","sad","stud/oth",0,NA,"Olivares-Olivares, P. J., Olivares, J., Macia, D., Macia, A., & Montesinos, L. (2016). Community versus clinical cognitive-behavioral intervention in young-adult Spanish population with generalized social phobia. Terapia psicologica, 34(1), 23‐30. https://doi.org/10.4067/S0718-48082016000100003 ","A - Western"
"197","Oosterbaan, 2001","Oosterbaan_2001_msd_ADS-avoid_post_NA_cr_cbt_otherctr_NA_NA",0.458921709190151,0.311191075356572,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"198","Oosterbaan, 2001","Oosterbaan_2001_msd_ADS-anx_post_NA_cr_cbt_otherctr_NA_NA",0.340846062325554,0.309354590810597,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"199","Oosterbaan, 2001","Oosterbaan_2001_msd_FQ-sp_post_NA_self-report_cbt_otherctr_NA_NA",0.288137673103064,0.308707263378806,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"200","Oosterbaan, 2001","Oosterbaan_2001_msd_LSASavoid_post_NA_cr_cbt_otherctr_NA_NA",0.355951505527544,0.309559823385189,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"201","Oosterbaan, 2001","Oosterbaan_2001_msd_LSAS-anx_post_NA_cr_cbt_otherctr_NA_NA",0.183586265507054,0.30774175192707,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"202","Oosterbaan, 2001","Oosterbaan_2001_msd_IIS-anx_post_NA_self-report_cbt_otherctr_NA_NA",0.424943234746072,0.310608199097492,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"203","Oosterbaan, 2001","Oosterbaan_2001_msd_IIS-avoid_post_NA_self-report_cbt_otherctr_NA_NA",-0.307491251088965,0.308932499785682,"cbt","other ctr","Netherlands","H",NA,NA,2001,15,"post","ind","ind",12,"Europe","adul",37,0.42,"clin","sad","adul",0,NA,"Oosterbaan, D., Balkom, A., Spinhoven, P., Oppen, P., & van Dyck, R. (2001). Cognitive Therapy Versus Moclobemide in Social Phobia: A Controlled Study. Clinical psychology & psychotherapy, 8, 263-273. https://doi.org/10.1002/cpp.291 ","A - Western"
"204","Pishyar, 2008","Pishyar_2008_msd_FNE_post_NA_self-report_cbt_wlc_NA_NA",7.11375836559818,0.978335115663414,"cbt","wlc","Australia","H",NA,NA,2008,8,"post","grp","grp",8,"Australia","adul",30.5,0.4375,"com","sad","adul",0,NA,"Pishyar, R., Harris, L. M., & Menzies, R. G. (2008). Responsiveness of measures of attentional bias to clinical change in social phobia. Cogn Emot, 22, 1209-1227. https://doi.org/10.1080/02699930701686008 ","A - Western"
"205","Pishyar, 2008","Pishyar_2008_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA",2.63656974539236,0.489191134928569,"cbt","wlc","Australia","H",NA,NA,2008,8,"post","grp","grp",8,"Australia","adul",30.5,0.4375,"com","sad","adul",0,NA,"Pishyar, R., Harris, L. M., & Menzies, R. G. (2008). Responsiveness of measures of attentional bias to clinical change in social phobia. Cogn Emot, 22, 1209-1227. https://doi.org/10.1080/02699930701686008 ","A - Western"
"206","Pishyar, 2008","Pishyar_2008_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA",3.3527846930367,0.55663783378857,"cbt","wlc","Australia","H",NA,NA,2008,8,"post","grp","grp",8,"Australia","adul",30.5,0.4375,"com","sad","adul",0,NA,"Pishyar, R., Harris, L. M., & Menzies, R. G. (2008). Responsiveness of measures of attentional bias to clinical change in social phobia. Cogn Emot, 22, 1209-1227. https://doi.org/10.1080/02699930701686008 ","A - Western"
"207","Price, 2011","Price_2011_msd_FNE_post_NA_self-report_cbt_wlc_cbt(invivo)_NA",0.828442286181113,0.29509990015647,"cbt","wlc","USA","H","cbt (in vivo)",NA,2011,8,"post","grp","grp",8,"North America","adul",39.08,0.61,"com","sad","adul",0,NA,"Price, M., & Anderson, P. L. (2011). The impact of cognitive behavioral therapy on post event processing among those with social anxiety disorder. Behav Res Ther, 49(2), 132-137. https://doi.org/10.1016/j.brat.2010.11.006 ","A - Western"
"208","Price, 2011","Price_2011_msd_FNE_post_NA_self-report_cbt_wlc_cbt(VR)_NA",0.462637179474082,0.286721441590708,"cbt","wlc","USA","H","cbt (VR)",NA,2011,8,"post","Mixed/oth","ind+VR",8,"North America","adul",39.08,0.61,"com","sad","adul",0,NA,"Price, M., & Anderson, P. L. (2011). The impact of cognitive behavioral therapy on post event processing among those with social anxiety disorder. Behav Res Ther, 49(2), 132-137. https://doi.org/10.1016/j.brat.2010.11.006 ","A - Western"
"209","Rahmani, 2020","Rahmani_2020_msd_LSAS-SR-avoidence_post_NA_self-report_dyn_wlc_dyn(ISTDP)_wlc",1.614048674501,0.446830573154959,"Other psy","wlc","Iran","LM","dyn (ISTDP)","wlc",2020,10,"post","ind","ind",10,"Asia","yadul",23.07,0.537,"com","sad","stud/oth",0,NA,"Rahmani, F., Abbass, A., Hemmati, A., Ghaffari, N., & Rezaei Mirghaed, S. (2020). Challenging the role of challenge in intensive short-term dynamic psychotherapy for social anxiety disorder: A randomized controlled trial. J Clin Psychol, 76(12), 2123-2132. https://doi.org/10.1002/jclp.22993 ","B - Non-Western"
"210","Rahmani, 2020","Rahmani_2020_msd_LSAS-SR-avoidence_post_NA_self-report_dyn_wlc_dyn(IB-ISTDP)_wlc",1.2534897786205,0.42343311019987,"Other psy","wlc","Iran","LM","dyn (IB-ISTDP)","wlc",2020,10,"post","ind","ind",10,"Asia","yadul",23.07,0.537,"com","sad","stud/oth",0,NA,"Rahmani, F., Abbass, A., Hemmati, A., Ghaffari, N., & Rezaei Mirghaed, S. (2020). Challenging the role of challenge in intensive short-term dynamic psychotherapy for social anxiety disorder: A randomized controlled trial. J Clin Psychol, 76(12), 2123-2132. https://doi.org/10.1002/jclp.22993 ","B - Non-Western"
"211","Rahmani, 2020","Rahmani_2020_msd_LSAS-SR-fear_post_NA_self-report_dyn_wlc_dyn(ISTDP)_wlc",1.44097538685575,0.435022401505199,"Other psy","wlc","Iran","LM","dyn (ISTDP)","wlc",2020,10,"post","ind","ind",10,"Asia","yadul",23.07,0.537,"com","sad","stud/oth",0,NA,"Rahmani, F., Abbass, A., Hemmati, A., Ghaffari, N., & Rezaei Mirghaed, S. (2020). Challenging the role of challenge in intensive short-term dynamic psychotherapy for social anxiety disorder: A randomized controlled trial. J Clin Psychol, 76(12), 2123-2132. https://doi.org/10.1002/jclp.22993 ","B - Non-Western"
"212","Rahmani, 2020","Rahmani_2020_msd_LSAS-SR-fear_post_NA_self-report_dyn_wlc_dyn(IB-ISTDP)_wlc",1.15691006976507,0.41798435086245,"Other psy","wlc","Iran","LM","dyn (IB-ISTDP)","wlc",2020,10,"post","ind","ind",10,"Asia","yadul",23.07,0.537,"com","sad","stud/oth",0,NA,"Rahmani, F., Abbass, A., Hemmati, A., Ghaffari, N., & Rezaei Mirghaed, S. (2020). Challenging the role of challenge in intensive short-term dynamic psychotherapy for social anxiety disorder: A randomized controlled trial. J Clin Psychol, 76(12), 2123-2132. https://doi.org/10.1002/jclp.22993 ","B - Non-Western"
"213","Rapee, 2007","Rapee_2007_msd_SPS_post_NA_self-report_cbt_wlc_cbt(gsh+grp)_wlc",0.6612182722517,0.196999132809604,"cbt","wlc","Australia","H","cbt (gsh + grp)","wlc",2007,12,"post","Mixed/oth","gsh + grp",5,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"214","Rapee, 2007","Rapee_2007_msd_SPS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.432540999797138,0.192443297706775,"cbt","wlc","Australia","H","cbt (grp)","wlc",2007,12,"post","grp","grp",10,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"215","Rapee, 2007","Rapee_2007_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(gsh+grp)_wlc",0.728819783932779,0.198105599666746,"cbt","wlc","Australia","H","cbt (gsh + grp)","wlc",2007,12,"post","Mixed/oth","gsh + grp",5,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"216","Rapee, 2007","Rapee_2007_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.697993898337086,0.195972146104382,"cbt","wlc","Australia","H","cbt (grp)","wlc",2007,12,"post","grp","grp",10,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"217","Rapee, 2007","Rapee_2007_msd_FNE-B_post_NA_self-report_cbt_wlc_cbt(gsh+grp)_wlc",0.492126045829317,0.194682715934198,"cbt","wlc","Australia","H","cbt (gsh + grp)","wlc",2007,12,"post","Mixed/oth","gsh + grp",5,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"218","Rapee, 2007","Rapee_2007_msd_FNE-B_post_NA_self-report_cbt_wlc_cbt(grp)_wlc",0.463926519200923,0.192776887603571,"cbt","wlc","Australia","H","cbt (grp)","wlc",2007,12,"post","grp","grp",10,"Australia","adul",35.55,0.50446,"com","sad","adul",0,NA,"Rapee, R. M., Abbott, M. J., Baillie, A. J., & Gaston, J. E. (2007). Treatment of social phobia through pure self-help and therapist-augmented self-help. Br J Psychiatry, 191, 246-252. https://doi.org/10.1192/bjp.bp.106.028167 ","A - Western"
"219","Reimer, 2015","Reimer_2015_msd_SPIN_post_NA_self-report_Otherpsy_wlc_NA_NA",0.798994901348173,0.417024749491738,"Other psy","wlc","Canada","H",NA,NA,2015,3,"post","ind","ind",1,"North America","yadul",19.52,0.7,"oth","sad","stud/oth",0,NA,"Reimer, S. G., & Moscovitch, D. A. (2015). The impact of imagery rescripting on memory appraisals and core beliefs in social anxiety disorder. Behav Res Ther, 75, 48-59. https://doi.org/10.1016/j.brat.2015.10.007 ","A - Western"
"220","Reimer, 2015","Reimer_2015_msd_LSAS-SR_post_NA_self-report_Otherpsy_wlc_NA_NA",0.721631948130168,0.413997204307835,"Other psy","wlc","Canada","H",NA,NA,2015,3,"post","ind","ind",1,"North America","yadul",19.52,0.7,"oth","sad","stud/oth",0,"Participants were recruited for the study via a centralized recruitment mechanism within the authors' department in which potential participants complete a number of online measures at the start of every se- mester, and are then invited to participate in individual studies if they meet pre-established criteria.","Reimer, S. G., & Moscovitch, D. A. (2015). The impact of imagery rescripting on memory appraisals and core beliefs in social anxiety disorder. Behav Res Ther, 75, 48-59. https://doi.org/10.1016/j.brat.2015.10.007 ","A - Western"
"221","Robillard, 2010","Robillard_2010_msd_FNE_post_NA_self-report_cbt_wlc_cbt(VR)_wlc",0.997533865698036,0.39529198568373,"cbt","wlc","Canada","H","cbt (VR)","wlc",2010,16,"post","Mixed/oth","ind+VR",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"222","Robillard, 2010","Robillard_2010_msd_SPS_post_NA_self-report_cbt_wlc_cbt(VR)_wlc",1.41350825734159,0.417803399942602,"cbt","wlc","Canada","H","cbt (VR)","wlc",2010,16,"post","Mixed/oth","ind+VR",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"223","Robillard, 2010","Robillard_2010_msd_FNE_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",0.957334616090029,0.380461903348353,"cbt","wlc","Canada","H","cbt (ind)","wlc",2010,16,"post","ind","ind",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"224","Robillard, 2010","Robillard_2010_msd_SPS_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",1.29131854706407,0.396890410324666,"cbt","wlc","Canada","H","cbt (ind)","wlc",2010,16,"post","ind","ind",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"225","Robillard, 2010","Robillard_2010_msd_STAI_post_NA_self-report_cbt_wlc_cbt(VR)_wlc",0.701512541074456,0.383505713610242,"cbt","wlc","Canada","H","cbt (VR)","wlc",2010,16,"post","Mixed/oth","ind+VR",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"226","Robillard, 2010","Robillard_2010_msd_STAI_post_NA_self-report_cbt_wlc_cbt(ind)_wlc",0.633930876254963,0.368782186816543,"cbt","wlc","Canada","H","cbt (ind)","wlc",2010,16,"post","ind","ind",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"227","Robillard, 2010","Robillard_2010_msd_LSAS_post_NA_cr_cbt_wlc_cbt(VR)_wlc",1.46193466284182,0.420833701136023,"cbt","wlc","Canada","H","cbt (VR)","wlc",2010,16,"post","Mixed/oth","ind+VR",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"228","Robillard, 2010","Robillard_2010_msd_LSAS_post_NA_cr_cbt_wlc_cbt(ind)_wlc",1.16188937915687,0.390029146393819,"cbt","wlc","Canada","H","cbt (ind)","wlc",2010,16,"post","ind","ind",16,"North America","adul",34.9,0.71,"oth","sad","adul",0,NA,"Robillard, G., Bouchard, S., Dumoulin, S., Guitard, T., & Klinger, E. (2010). Using virtual humans to alleviate social anxiety: preliminary report from a comparative outcome study. Stud Health Technol Inform, 154, 57-60. https://doi.org/10.3233/978-1-60750-561-7-57","A - Western"
"229","Salaberria, 1998","Salaberria_1998_msd_SADS_post_NA_self-report_Exposure_wlc_Exposure_wlc",1.67477319920462,0.385250275362807,"Exposure","wlc","Spain","H","Exposure","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"230","Salaberria, 1998","Salaberria_1998_msd_SADS_post_NA_self-report_cbt_wlc_cbt_wlc",1.60553470399244,0.381066445716805,"cbt","wlc","Spain","H","cbt","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"231","Salaberria, 1998","Salaberria_1998_msd_FNE_post_NA_self-report_Exposure_wlc_Exposure_wlc",1.09737661722728,0.354715162119868,"Exposure","wlc","Spain","H","Exposure","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"232","Salaberria, 1998","Salaberria_1998_msd_FNE_post_NA_self-report_cbt_wlc_cbt_wlc",1.15789384149594,0.357420583449463,"cbt","wlc","Spain","H","cbt","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"233","Salaberria, 1998","Salaberria_1998_msd_STAI_post_NA_self-report_Exposure_wlc_Exposure_wlc",0.936156978361931,0.348130562810009,"Exposure","wlc","Spain","H","Exposure","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"234","Salaberria, 1998","Salaberria_1998_msd_STAI_post_NA_self-report_cbt_wlc_cbt_wlc",0.585974008056135,0.337150665514936,"cbt","wlc","Spain","H","cbt","wlc",1998,34,"post","grp","grp",8,"Europe","adul",31,0.48,"com","sad","adul",0,NA,"Salaberria, K., & Echeburua, E. (1998). Long-term outcome of cognitive therapy's contribution to self-exposure in vivo to the treatment of generalized social phobia. Behav Modif, 22(3), 262-284. https://doi.org/10.1177/01454455980223003 ","A - Western"
"235","Schulz, 2016","Schulz_2016_msd_SPS_post_NA_self-report_cbt_wlc_cbt(individual)_wlc",1.01115202738093,0.238734219878717,"cbt","wlc","Switzerland","H","cbt (individual)","wlc",2016,12,"post","gsh","gsh",8,"Europe","adul",35.38,0.53,"com","sad","adul",0,NA,"Schulz, A., Stolz, T., Vincent, A., Krieger, T., Andersson, G., & Berger, T. (2016). A sorrow shared is a sorrow halved? A three-arm randomized controlled trial comparing internet-based clinician-guided individual versus group treatment for social anxiety disorder. Behav Res Ther, 84, 14-26. https://doi.org/10.1016/j.brat.2016.07.001 ","A - Western"
